id,domain,year,month,label,split
1074002692631093248,food,2018,12,1,train
999294348641660928,food,2018,5,1,train
1319184437058408448,tech,2020,10,0,train
897442344869310464,food,2017,8,1,train
1372845385543266308,fitness,2021,3,1,train
1006227317088227329,food,2018,6,0,train
1090264064545050624,fitness,2019,1,0,train
1196836498827382784,beauty,2019,11,0,train
1378037517946085386,food,2021,4,0,train
1073946569752412160,food,2018,12,1,train
889540032939347968,fitness,2017,7,1,val
1372191824048164864,food,2021,3,0,train
1385971440156135424,food,2021,4,0,train
1315752622410924033,food,2020,10,1,train
1332848024419258370,food,2020,11,0,train
1306880611156623366,tech,2020,9,1,train
1209467647701635072,food,2019,12,1,train
1024551719068475392,food,2018,8,0,train
970569611358896128,lifestyle,2018,3,1,train
875457665752850433,fitness,2017,6,0,train
1146702890863607808,food,2019,7,1,train
1388127223928922117,food,2021,4,0,train
1296810124888203264,tech,2020,8,0,val
902481729092542465,fitness,2017,8,0,val
1247190606172086273,lifestyle,2020,4,0,train
1155265268060434432,travel,2019,7,0,train
1194667105091751938,tech,2019,11,1,train
1214870277244502018,tech,2020,1,1,train
1401138724033814531,food,2021,6,0,train
1164939072705650688,travel,2019,8,0,train
1107729929981042688,food,2019,3,0,train
1239574793244082177,tech,2020,3,0,val
1274364259888254977,tech,2020,6,0,val
1098026697901989889,food,2019,2,1,train
974346285196161025,fitness,2018,3,1,val
1319106458672197632,food,2020,10,0,train
1414333220917858305,beauty,2021,7,0,train
917440284425949184,beauty,2017,10,0,val
1199417960273719303,lifestyle,2019,11,0,val
1309704779375886336,food,2020,9,1,train
859025041446588416,food,2017,5,0,train
1338562916010889225,food,2020,12,0,train
642343444095082497,lifestyle,2015,9,0,train
1091933334232621056,food,2019,2,0,train
940978698790072321,lifestyle,2017,12,1,train
1207179337964769282,food,2019,12,1,train
1268649049869213704,travel,2020,6,1,train
1316473494868291592,food,2020,10,1,train
1195514842964090881,beauty,2019,11,0,train
592542124261961729,fitness,2015,4,0,val
1316145217435766789,food,2020,10,0,train
1348835377029795841,food,2021,1,0,train
1166078743032541184,travel,2019,8,1,train
1192960199880925184,fitness,2019,11,0,train
1197548085443993607,beauty,2019,11,1,val
951143053825380352,lifestyle,2018,1,0,train
1339608889411690496,tech,2020,12,1,val
1214239510399275009,travel,2020,1,1,train
1107846847996067845,food,2019,3,1,train
1073455358566457344,food,2018,12,1,train
1027603569707556868,food,2018,8,0,train
1108913375248072704,food,2019,3,0,train
1202225859006009344,travel,2019,12,0,train
1367862496296656901,tech,2021,3,0,val
1127064284083757056,food,2019,5,1,train
925081664077877249,beauty,2017,10,0,train
1420697125948624901,tech,2021,7,0,train
1397879355884281859,food,2021,5,1,train
1052278570171686912,food,2018,10,1,train
1095853466205880320,fitness,2019,2,0,train
1257759572816728066,travel,2020,5,0,train
1078132876128989189,beauty,2018,12,0,train
1420737752111280131,food,2021,7,0,train
1098520414568046592,food,2019,2,1,val
1292736046569000961,travel,2020,8,0,train
1204811755320418304,travel,2019,12,1,train
1060241127188713472,lifestyle,2018,11,1,train
1413520939501899778,tech,2021,7,0,val
950827914173538305,travel,2018,1,1,train
1219786314628980738,travel,2020,1,0,train
1223325574946574336,travel,2020,1,0,train
1180144926090317826,food,2019,10,0,train
1049478752797937664,food,2018,10,1,train
1007671602694193152,beauty,2018,6,1,train
1120872602434715648,food,2019,4,0,train
1313108521353834497,food,2020,10,0,train
1232483320765632512,travel,2020,2,0,train
1333564299046948867,food,2020,12,0,train
973349217417814016,beauty,2018,3,1,train
1113145612424364038,food,2019,4,0,train
1362087081179291651,food,2021,2,0,train
1356604291805544448,travel,2021,2,1,train
944455056321105920,food,2017,12,0,train
1171899488446898178,food,2019,9,1,train
1110702481548496897,beauty,2019,3,1,train
1386786698051432452,food,2021,4,0,train
1341038653154484228,tech,2020,12,0,train
1228152572592238592,food,2020,2,0,train
1116396315951366145,food,2019,4,1,train
1097769694113734656,food,2019,2,0,train
593729171970465793,fitness,2015,4,1,val
1409573743249272833,fitness,2021,6,1,train
1027544323309678592,beauty,2018,8,0,train
1352848069751017474,food,2021,1,0,train
1060400694816055296,food,2018,11,0,train
1057199176579198977,food,2018,10,1,train
1403339357772124160,tech,2021,6,0,val
1169204510402777090,beauty,2019,9,1,train
1290695339591122945,beauty,2020,8,0,train
1392185059277484032,food,2021,5,0,train
1233436985513119745,travel,2020,2,1,train
1075142709390774272,food,2018,12,0,train
1198329784943562752,food,2019,11,1,train
1419945097232150529,food,2021,7,1,train
1073217513910165504,food,2018,12,1,train
1319475020976975877,food,2020,10,1,train
1374343987222433796,fitness,2021,3,1,train
1405857316998504454,food,2021,6,1,train
942330711733948416,food,2017,12,0,train
1366563829103132674,tech,2021,3,0,train
1139231017909280769,lifestyle,2019,6,0,train
1227400706560229376,travel,2020,2,1,train
1167482238331752448,travel,2019,8,1,train
1054809095683932160,beauty,2018,10,0,train
1331667985807908864,food,2020,11,0,train
1139982267856539648,beauty,2019,6,1,train
844479866603012102,food,2017,3,0,train
1311956375661088768,food,2020,10,1,train
983759043805184001,beauty,2018,4,1,train
1394582241607446534,food,2021,5,0,train
1326692708711346176,travel,2020,11,1,train
831246242910969856,fitness,2017,2,0,train
1312229461861883905,food,2020,10,0,train
1156821617072381952,food,2019,8,0,train
1224067154665930753,travel,2020,2,0,train
1395439394379677696,travel,2021,5,1,train
1397882847243898881,food,2021,5,0,train
1296868046934544393,travel,2020,8,1,train
1194856349772894208,food,2019,11,0,train
844310588650065920,lifestyle,2017,3,0,train
1022347604158492672,food,2018,7,0,train
1375449485329899520,food,2021,3,0,train
1393162454834634752,food,2021,5,1,train
1011508515272355840,food,2018,6,0,train
1308576107218767872,travel,2020,9,1,train
1302226482383724544,tech,2020,9,0,val
871887138459197440,fitness,2017,6,1,train
1285981162020757506,travel,2020,7,0,train
1326692669305860096,travel,2020,11,0,train
782941050998497280,fitness,2016,10,0,train
1232489187649081345,travel,2020,2,0,train
1310794610008973313,food,2020,9,0,train
1091075211594817537,food,2019,1,1,train
1362490559559053314,food,2021,2,1,train
1189204196102410240,travel,2019,10,0,train
1220206997489848320,food,2020,1,0,train
1227885841894313985,travel,2020,2,0,train
1335003560560488448,food,2020,12,1,train
973872343226437632,lifestyle,2018,3,1,train
1281310793393471490,food,2020,7,1,train
1377980485637435393,travel,2021,4,0,train
1206897845917376513,beauty,2019,12,0,train
1334300025694797826,food,2020,12,0,train
1299031852381016070,food,2020,8,1,train
818245256088981504,lifestyle,2017,1,1,train
1087064728231391233,beauty,2019,1,0,train
1072183593814904832,food,2018,12,1,train
1331423180804780033,travel,2020,11,0,train
1281035365147705345,food,2020,7,1,train
1188997293162160129,food,2019,10,1,train
1373644395250028545,tech,2021,3,0,val
1397881994835480576,food,2021,5,0,train
859124653528371200,beauty,2017,5,0,train
1339598748574339077,food,2020,12,0,train
1213656351768887296,food,2020,1,1,train
1422661998983229441,fitness,2021,8,0,train
1316540077342887936,travel,2020,10,1,train
1420298711658229769,food,2021,7,0,train
1105920504572071937,food,2019,3,0,train
1066765026877480960,food,2018,11,1,train
1075563246357237760,food,2018,12,0,train
1321859913619038208,food,2020,10,0,train
1418315100662927365,tech,2021,7,0,val
1310681713740115968,food,2020,9,1,train
1331090349494824967,travel,2020,11,0,train
1403445156867678212,food,2021,6,0,train
1392178442456735747,tech,2021,5,0,train
1243299666218954759,travel,2020,3,0,train
682703184486379520,beauty,2015,12,1,train
1327390706424537091,food,2020,11,1,train
1048082925655400448,food,2018,10,0,train
1421083617682333697,food,2021,7,1,train
1347717788601888769,food,2021,1,0,train
909757109914365953,food,2017,9,0,train
1260991135167758336,food,2020,5,0,train
1055669628867932161,food,2018,10,0,train
805487846668861444,beauty,2016,12,1,train
1247060270771515392,lifestyle,2020,4,1,train
1204272142306529280,food,2019,12,1,train
1087583757006196736,food,2019,1,1,train
1286338232549081089,tech,2020,7,0,val
1177042751294189568,travel,2019,9,0,train
1339449203118895104,food,2020,12,0,train
972094597957496832,food,2018,3,0,train
659099762080116737,fitness,2015,10,1,train
1401137377582538756,food,2021,6,0,train
1306336652714008576,food,2020,9,0,train
1311994702800003084,tech,2020,10,1,train
1207882538124922880,beauty,2019,12,1,train
1315768993404325888,food,2020,10,1,train
947488350797205506,lifestyle,2017,12,1,val
1151241293303091204,travel,2019,7,1,train
1053160960020615170,food,2018,10,0,train
1199564694815571968,food,2019,11,0,train
1420406607456862209,food,2021,7,0,train
1311085777019908096,food,2020,9,1,train
1247331229810089984,fitness,2020,4,0,train
1374594700250808324,food,2021,3,0,train
1106398290059411458,food,2019,3,0,train
1328763073578975232,tech,2020,11,1,train
1330304469972738056,food,2020,11,1,train
1364340782552010756,food,2021,2,0,train
1098441990730121216,food,2019,2,0,train
1046304985812795393,food,2018,9,1,train
941979915397816320,food,2017,12,1,train
1138401991678472192,food,2019,6,0,train
1379455456192696320,tech,2021,4,0,val
1073778736481357826,food,2018,12,1,train
1183836235804135425,lifestyle,2019,10,1,train
1023672365660741636,lifestyle,2018,7,1,val
1305843015228035073,tech,2020,9,1,train
1093957597495988225,lifestyle,2019,2,1,val
1144611827713826816,travel,2019,6,0,train
876133530232926209,food,2017,6,1,train
1191028541909086208,travel,2019,11,1,train
1317085409604784128,tech,2020,10,1,val
1339997747420782594,food,2020,12,0,train
1398444076056383488,travel,2021,5,1,train
1308585674552102912,travel,2020,9,1,train
1376558329984643079,tech,2021,3,0,train
1220206477614256129,food,2020,1,0,train
1070735624301408256,food,2018,12,1,train
1235379521974566914,travel,2020,3,1,train
1192834730603008001,fitness,2019,11,0,train
1139069817015717889,food,2019,6,0,train
1396164514425487366,fitness,2021,5,1,train
1194740195897335810,travel,2019,11,1,train
1124272751055986688,lifestyle,2019,5,1,train
1105546603778244608,food,2019,3,0,train
1128143268460597249,food,2019,5,0,train
1185969691568664577,food,2019,10,1,train
1102902874537902081,lifestyle,2019,3,1,train
1092035220625190912,lifestyle,2019,2,1,val
1291794621237002240,travel,2020,8,0,train
1412448780847353861,food,2021,7,0,train
1.1415E+18,travel,2019,6,0,train
1083237390909612034,food,2019,1,0,train
915654561666359301,lifestyle,2017,10,0,train
1053286877594353665,food,2018,10,0,train
846983186475311108,lifestyle,2017,3,0,train
1167587882179158017,travel,2019,8,1,train
1387335459689275396,food,2021,4,0,train
1118748133889060865,food,2019,4,1,train
994949498416709633,lifestyle,2018,5,0,train
1227309386097479683,beauty,2020,2,1,val
1115433038069030912,food,2019,4,1,train
1138995507848761344,beauty,2019,6,0,train
1267810857251074048,tech,2020,6,0,val
662393566853918720,fitness,2015,11,1,train
983308495318585344,beauty,2018,4,0,train
1158839996448743425,lifestyle,2019,8,1,train
1420713213256212486,tech,2021,7,0,train
1313016201510039552,tech,2020,10,0,train
1235020445595979778,travel,2020,3,0,train
1341111726205509634,food,2020,12,1,train
926148227329642496,fitness,2017,11,1,train
1052092740836749313,food,2018,10,0,train
1052368388205539329,food,2018,10,0,train
1107847665201623040,food,2019,3,1,train
1225666505930465280,food,2020,2,0,train
1128143627799101441,food,2019,5,0,train
1237541318978502656,travel,2020,3,0,train
940887716937465856,food,2017,12,1,train
1187126634425372672,beauty,2019,10,0,train
1329156906104057864,food,2020,11,1,train
1394610624492183553,tech,2021,5,1,train
1321142755511439372,food,2020,10,0,train
1083959739317395456,tech,2019,1,0,val
1415618358360166402,food,2021,7,0,train
1330885488455020545,food,2020,11,0,train
1191710844851249153,food,2019,11,0,train
1020204654293069824,food,2018,7,1,train
846413816837685252,lifestyle,2017,3,0,val
1207845871397662721,beauty,2019,12,0,train
930531882663665670,travel,2017,11,0,train
1389494470186475525,food,2021,5,0,train
1414147955980914690,fitness,2021,7,1,train
1049457293446840320,beauty,2018,10,0,train
1239317635856240641,food,2020,3,0,train
1195349278761390080,travel,2019,11,0,train
1096656889297993728,food,2019,2,0,train
809647400730193920,food,2016,12,0,train
1294263542724665345,tech,2020,8,1,val
867807542562443267,beauty,2017,5,1,train
1153568527204409346,food,2019,7,0,train
1387434315596894208,travel,2021,4,1,train
1067117314477314048,food,2018,11,1,train
1121484968692043776,beauty,2019,4,1,train
1070939629631741952,food,2018,12,0,train
1245212288941879297,food,2020,4,0,train
1395282805576245249,food,2021,5,0,train
1410497841630531584,tech,2021,7,0,train
1352865093298450432,food,2021,1,1,train
1017078507816570880,food,2018,7,1,train
1052013391043338241,food,2018,10,1,train
858377234490548224,travel,2017,4,0,train
994276769585881088,food,2018,5,0,train
1326502692617908224,food,2020,11,0,train
1400165453931110400,tech,2021,6,1,val
662393280882077700,fitness,2015,11,1,train
907711425421955073,beauty,2017,9,1,val
863685359582027776,lifestyle,2017,5,1,train
1364348659891077121,tech,2021,2,0,train
1197730895597162499,food,2019,11,1,train
1376884668818067460,food,2021,3,1,train
918207349990592519,lifestyle,2017,10,0,val
1344400140543647747,food,2020,12,0,train
1136180937010679808,food,2019,6,1,train
787251883601698816,beauty,2016,10,1,train
1094248599473610752,food,2019,2,1,train
1218382276355977216,food,2020,1,0,train
1166328278631813128,travel,2019,8,0,train
1417441481107787780,food,2021,7,1,train
1421015023825080322,beauty,2021,7,0,train
1243208631589515275,beauty,2020,3,0,train
839511848043098114,beauty,2017,3,0,val
1329105350310703108,tech,2020,11,0,train
1139285535426527237,beauty,2019,6,1,train
1372109395622961152,food,2021,3,1,train
1277672528392130562,food,2020,6,1,train
1370445398779777027,food,2021,3,1,train
1017030745154572290,beauty,2018,7,0,train
1358088113990602752,food,2021,2,1,train
1095687780800364545,fitness,2019,2,1,val
1198058822868189186,food,2019,11,1,train
855482582078771201,lifestyle,2017,4,0,train
1316540043658436610,travel,2020,10,1,train
1072900437567787008,food,2018,12,1,train
911265189714161664,lifestyle,2017,9,1,train
1095771815354515458,beauty,2019,2,0,train
910130203128664064,beauty,2017,9,0,train
727406017311547392,beauty,2016,5,0,val
912371521309593601,lifestyle,2017,9,0,train
939609362045308928,beauty,2017,12,1,val
969211341356531712,food,2018,3,1,train
969206763022176257,food,2018,3,1,train
1275815308071243784,tech,2020,6,0,val
1381977863100981251,food,2021,4,0,train
1261392762680807424,food,2020,5,0,train
1328979772542685184,tech,2020,11,0,train
1277949880581779457,food,2020,6,0,train
1331010694846660608,food,2020,11,0,train
1166994713787994112,travel,2019,8,0,train
1205372577771737088,food,2019,12,1,train
1240563634109120513,food,2020,3,1,train
